Unnamed: 0,post_id,post_created,statement,user_id,followers,friends,favourites,statuses,retweets,status,cleaned_text,processed_text,text_length,word_count,dominant_topic,topic_probability,kmeans_cluster,tsne_x,tsne_y,status_numeric
15410,816324442196299777,Tue Jan 03 16:44:48 +0000 2017,RT @aaronlxd: ASOS have started selling men's chokers 😷 can already tell 2017 is gonna be a shite year https://t.co/QrWiIfBLtT,490044008,1849,561,8229,86352,6118,0,rt asos have started selling mens chokers can already tell is gonna be a shite year,asos started selling men choker already tell gon shite year,59,10,0,0.9204150444497473,8,40.3764,87.56195,
9501,527273710752116736,Wed Oct 29 01:40:23 +0000 2014,Gonna lose it man...,1052121847,177,687,3066,8133,0,1,gonna lose it man,gon lose man,12,3,2,0.9011820625018289,4,-3.6897588,21.08612,
13142,812773517561368576,Sat Dec 24 21:34:41 +0000 2016,"Trump quotes Putin in tweet slamming Clinton, Democrats  http://politi. HAS MORE POSITIVE Things to say about PUTIN than 16 opponents,  NO!!",145626605,126,621,22,2111,0,0,trump quotes putin in tweet slamming clinton democrats has more positive things to say about putin than opponents no,trump quote putin tweet slamming clinton democrat positive thing say putin opponent,83,12,0,0.9282363059419257,8,-41.069115,20.928846,
3740,669731722628460545,Thu Nov 26 04:17:40 +0000 2015,I wasn't playing.. 🐩 https://t.co/MUYSnLL2h2,377696171,1035,306,19320,32925,0,1,i wasnt playing,wasnt playing,13,2,1,0.8833136634993092,4,22.67184,-36.01563,
13375,810211849769799680,Sat Dec 17 19:55:32 +0000 2016,@USAforTrump2016 Look at all the economic numbers 37%er ! You are so far wrong it's pathetic!!!! You're pathetic!!!! https://t.co/XSvIzgszAs,145626605,126,621,22,2111,0,0,look at all the economic numbers er you are so far wrong its pathetic youre pathetic,look economic number far wrong pathetic youre pathetic,54,8,1,0.5267788476697585,4,25.98254,51.00948,
14532,811121774230466560,Tue Dec 20 08:11:15 +0000 2016,Someone play me in 8 ball,1497350173,640,445,24297,52892,0,0,someone play me in ball,someone play ball,17,3,2,0.5346575398578618,4,15.9428625,69.33136,
5528,626519921334317057,Wed Jul 29 22:29:24 +0000 2015,Help! Why aren't you vegan?!  @OfficialKat @peta,49548465,677,1644,8375,12913,0,1,help why arent you vegan,help arent vegan,16,3,0,0.9009754215773315,4,-63.169537,-35.30646,
17090,817990112592203776,Sun Jan 08 07:03:35 +0000 2017,"RT @datujoe143: @bea_viel88 hekhek

YONG PAYTForLuckySun",763182466098233344,3088,299,7979,19472,3,0,rt hekhek yong paytforluckysun,hekhek yong paytforluckysun,27,3,0,0.9012566109606823,4,66.48205,-37.80018,
15331,816838234336464897,Thu Jan 05 02:46:25 +0000 2017,@mahertstark thankyou!,490044008,1849,561,8229,86352,0,0,thankyou,thankyou,8,1,1,0.8461538461538282,4,-55.975525,50.009087,
12881,815791089143738368,Mon Jan 02 05:25:26 +0000 2017,"@nytimes Theresa May scolded Kerry?Is that right?Trump scolds Obama about Russia,now this!!! These two dumb bastard… https://t.co/0LpakEdS6n",145626605,126,621,22,2111,0,0,theresa may scolded kerryis that righttrump scolds obama about russianow this these two dumb bastard,theresa may scolded kerryis righttrump scold obama russianow two dumb bastard,77,11,0,0.8833141391796296,4,-7.748515,-18.416054,
16753,810134718725263360,Sat Dec 17 14:49:03 +0000 2016,Highlight of the year indeed.,490044008,1849,561,8229,86352,0,0,highlight of the year indeed,highlight year indeed,21,3,0,0.8461279169365804,8,32.084602,-11.346601,
7801,644925160760340480,Fri Sep 18 17:25:15 +0000 2015,@brookeeberry you had one job😒,343501537,1383,1029,32804,14827,0,1,you had one job,job,3,1,1,0.8461482572782659,4,-35.324898,15.6788435,
4068,557335474940153856,Tue Jan 20 00:35:06 +0000 2015,is polka here?,2285922931,43,59,4301,12309,0,1,is polka here,polka,5,1,0,0.3333333333333333,4,-9.949975,-4.753833,
10845,813968859745099776,Wed Dec 28 04:44:33 +0000 2016,"RT @hittiebeth: HELP me get my mom a new dog, she misses her old one. (P.S it's her bday) 🐶🎉🤑❗️15,000 rts by 2017! https://t.co/VpQPuVXhXj",3249600438,235,185,24407,22302,14958,0,rt help me get my mom a new dog she misses her old one ps its her bday rts by,help mom new dog miss old bday rts,34,8,2,0.9269456555767638,7,-13.914929,-40.25704,
10180,818375599634915328,Mon Jan 09 08:35:22 +0000 2017,RT @selenasmodel: Y'ALL HER EYES ARE GLOWING YOU CAN LITERALLY SEE THE HAPPINESS IN HER EYES I'M CRYING https://t.co/PqyWVcCJ3v,3249600438,235,185,24407,22302,103,0,rt yall her eyes are glowing you can literally see the happiness in her eyes im crying,yall eye glowing literally see happiness eye cry,48,8,2,0.9063388601511475,4,-9.492273,-25.889715,
4504,550334085835816960,Wed Dec 31 16:54:05 +0000 2014,@CosmicLin I hope so too :/,2285922931,43,59,4301,12309,0,1,i hope so too,hope,4,1,2,0.8461498328256069,4,5.23639,20.715588,
18846,814825382398394368,Fri Dec 30 13:28:04 +0000 2016,local seo citations https://t.co/uJbH9gd2HV,1458225506,1197,701,1156,61856,0,0,local seo citations,local seo citation,18,3,0,0.8461305112283748,4,-75.99131,-7.1940465,
9630,526904252279848960,Tue Oct 28 01:12:17 +0000 2014,Fuck it we'll take the fumble but still come on son missed tackles ain't gonna win games,1052121847,177,687,3066,8133,0,1,fuck it well take the fumble but still come on son missed tackles aint gonna win games,fuck well take fumble still come son missed tackle aint gon win game,68,13,0,0.8035293933154826,4,-22.569595,-14.469875,
4852,510023238140035072,Thu Sep 11 11:13:10 +0000 2014,RT @owen_blevins: No school for me tomorrow!!!,1015648590,119,109,757,1300,1,1,rt no school for me tomorrow,school tomorrow,15,2,2,0.4748278991468001,4,-22.62922,33.56819,
13892,818728871919030272,Tue Jan 10 07:59:08 +0000 2017,RT @avonstepstho: I hate him for not releasing this and his other bops smfh https://t.co/ri9rOyRYbk,1497350173,640,445,24297,52892,323,0,rt i hate him for not releasing this and his other bops smfh,hate releasing bop smfh,23,4,0,0.8461379654291018,4,10.249084,-41.161797,
11738,814286648989118464,Thu Dec 29 01:47:20 +0000 2016,You're not so slick that you won't get caught @realDonaldTrump.  You were an unethical businessman and you'll be a crooked president.,18831261,884,2389,8466,57269,0,0,youre not so slick that you wont get caught you were an unethical businessman and youll be a crooked president,youre slick wont caught unethical businessman youll crooked president,69,9,2,0.6439523463378869,4,30.84175,95.412834,
15615,814661274088808449,Fri Dec 30 02:35:58 +0000 2016,@MasksTim @W_AWAWA_3 but its cute lol,490044008,1849,561,8229,86352,0,0,but its cute lol,cute lol,8,2,0,0.5514853345879507,4,12.436109,-51.53563,
13006,814967861194215425,Fri Dec 30 22:54:14 +0000 2016,@realDonaldTrump  WITH LIES YOU DIP STICK!!!!! https://t.co/pNimPx7dhQ,145626605,126,621,22,2111,0,0,with lies you dip stick,lie dip stick,13,3,0,0.846146509875126,4,27.920649,-16.483854,
11316,810238738454507520,Sat Dec 17 21:42:23 +0000 2016,i would Die for them https://t.co/KkkgJuqHIb,3249600438,235,185,24407,22302,0,0,i would die for them,die,3,1,2,0.8461538461538362,4,-10.416506,23.50901,
2421,565601174842540032,Wed Feb 11 20:00:03 +0000 2015,"Nanny Asks: Have you ever cared for a child with hand, mouth, foot disease?

The 16-month-old had coxsackie. Any... http://t.co/kP4tlyvY7C",38988469,2338,175,343,6010,0,1,nanny asks have you ever cared for a child with hand mouth foot disease the monthold had coxsackie any,nanny asks ever cared child hand mouth foot disease monthold coxsackie,70,11,0,0.9271875834320686,4,8.064139,6.5245347,
8678,678796461744623616,Mon Dec 21 04:37:42 +0000 2015,@MissLusyd @nothingalarming @TheFuxedos @liz_smith333 @azarkansero @GenevieveVerso @Tauri3l yeah I'm not touching that.,20118423,288,988,280,6694,0,1,yeah im not touching that,yeah touching,13,2,0,0.8461390820223552,4,37.27682,-40.87164,
16151,812623876039413761,Sat Dec 24 11:40:04 +0000 2016,Um. Excuse you????? https://t.co/nF2QyCSuHP,490044008,1849,561,8229,86352,0,0,um excuse you,excuse,6,1,2,0.8461538461538327,4,-4.554119,39.945644,
7597,705164747767980032,Wed Mar 02 22:55:51 +0000 2016,"I opine that Morena Baccarin is all the more badass in Deadpool because in real life she's so tiny &amp; floofy &amp; cute.

She also smells nice.",14724376,350,207,8276,22207,0,1,i opine that morena baccarin is all the more badass in deadpool because in real life shes so tiny amp floofy amp cute she also smells nice,opine morena baccarin badass deadpool real life shes tiny amp floofy amp cute smell nice,88,15,1,0.7064457892282361,6,-72.21215,-18.65021,
4660,547575397643452416,Wed Dec 24 02:12:02 +0000 2014,OMG THERE'S A TV SHOW AND IT'S USING SKYRIM MUSIC,2285922931,43,59,4301,12309,0,1,omg theres a tv show and its using skyrim music,omg there show using skyrim music,33,6,2,0.9013441301066968,4,71.18116,99.3562,
9718,526616759600939008,Mon Oct 27 06:09:54 +0000 2014,@JColeNC I can listen to Born Sinner every day. This album is GOLD literally find new meaning every listen,1052121847,177,687,3066,8133,0,1,i can listen to born sinner every day this album is gold literally find new meaning every listen,listen born sinner every day album gold literally find new meaning every listen,79,13,2,0.9143828226040539,7,-64.87585,31.888832,
6800,3661627667,Mon Aug 31 07:29:14 +0000 2009,Living Well with Migraine Disease and Headaches: What Your Doctor Doesn’t Tell You. . . That You Need to Know http://bit.ly/xU15x,60868031,1768,532,3,5720,0,1,living well with migraine disease and headaches what your doctor doesnt tell you that you need to know,living well migraine disease headache doctor doesnt tell need,61,9,1,0.9356407263513453,7,53.857376,26.715366,
11907,812756188567863296,Sat Dec 24 20:25:50 +0000 2016,It would be so nice to see my #DetroitLions beat the shit out of the Packers on the last game of this season.  I'd just love it!!,18831261,884,2389,8466,57269,0,0,it would be so nice to see my beat the shit out of the packers on the last game of this season id just love it,nice see beat shit packer last game season love,47,9,0,0.9266613201233109,2,-29.140987,112.49569,
19318,811905927955632128,Thu Dec 22 12:07:12 +0000 2016,Entigrity Solutions https://t.co/DGZQ3EI2zO,1458225506,1197,701,1156,61856,0,0,entigrity solutions,entigrity solution,18,2,0,0.3333333333333333,4,-9.949975,-4.753833,
17720,808901208303947776,Wed Dec 14 05:07:31 +0000 2016,Struggle 😪😪 https://t.co/GSmxiAAEFI,29053403,465,189,80,31009,0,0,struggle,struggle,8,1,0,0.3333333333333333,4,-9.949975,-4.753833,
142,631531032924303360,Wed Aug 12 18:21:46 +0000 2015,RT @richardbranson: Read this wonderful blog about elephant conservation in Zimbabwe: http://t.co/MByWtcAElX #WorldElephantDay http://t.co/…,1013187241,84,211,251,837,469,1,rt read this wonderful blog about elephant conservation in zimbabwe,read wonderful blog elephant conservation zimbabwe,50,6,1,0.9014103864819835,4,-1.7728137,-23.24598,
7115,3593585594,Fri Aug 28 02:02:43 +0000 2009,"Nature’s Herbs Feverfew Leaf, 380 mg, Capsules, 100 capsules http://bit.ly/KZcRv",60868031,1768,532,3,5720,0,1,natures herbs feverfew leaf mg capsules capsules,nature herb feverfew leaf capsule capsule,41,6,2,0.8461538461538162,4,-43.529076,-5.2559204,
10599,815438165544730624,Sun Jan 01 06:03:03 +0000 2017,first official tweet of 2017: @taylorswift13 where's that album!!!!!,3249600438,235,185,24407,22302,1,0,first official tweet of wheres that album,first official tweet wheres album,33,5,2,0.882803228945006,4,-10.236621,19.593296,
14495,812010988908277760,Thu Dec 22 19:04:40 +0000 2016,"RT @NFL: Randall.
Cunningham.
Will.
Not.
Go. 
Down.

What an epic @Eagles touchdown. #tbt #NYGvsPHI https://t.co/63tSDB5IlY",1497350173,640,445,24297,52892,399,0,rt randall cunningham will not go down what an epic touchdown,randall cunningham epic touchdown,33,4,0,0.3333333333333333,4,-9.949975,-4.753833,
12609,817228694360039424,Fri Jan 06 04:37:58 +0000 2017,"@KellyannePolls    65,000, 000  HC.......See MAP for thuth!!!! https://t.co/aZSzXiZHlf",145626605,126,621,22,2111,0,0,hcsee map for thuth,hcsee map thuth,15,3,0,0.3333333333333333,4,-9.949975,-4.753833,
17426,819018860443488256,Wed Jan 11 03:11:27 +0000 2017,@calcalhughes as a Massey Man I take offence,324294391,59,183,2456,6180,0,0,as a massey man i take offence,massey man take offence,23,4,1,0.8461239364048591,4,12.781179,50.722435,
12414,818161838210875393,Sun Jan 08 18:25:57 +0000 2017,Live in Missouri &amp; SCARED! Who's walking next to kids in my neighborhood with an AR 15?  A pistol with large magazi… https://t.co/hL7SVIa1JY,145626605,126,621,22,2111,0,0,live in missouri amp scared whos walking next to kids in my neighborhood with an ar a pistol with large magazi,live missouri amp scared who walking next kid neighborhood pistol large magazi,78,12,1,0.9120675736756303,6,74.239555,58.230965,
2769,682780889496043520,Fri Jan 01 04:30:24 +0000 2016,@Ka8e_WiLs0n when I turn 21 were definitely going to the casino though. I'm joining you haha,74046089,141,223,3763,3532,0,1,when i turn were definitely going to the casino though im joining you haha,turn definitely going casino though joining haha,48,7,0,0.9125496748456181,4,19.3494,-70.97954,
13085,813765501042229248,Tue Dec 27 15:16:29 +0000 2016,@Morning_Joe Pipe Line to Trump!!!!!!Let it be an arms race!! IT ONLY TAKES ONE!,145626605,126,621,22,2111,0,0,pipe line to trumplet it be an arms race it only takes one,pipe line trumplet arm race take,32,6,1,0.4925223464698922,4,-2.325215,-12.29204,
7962,555050833843601408,Tue Jan 13 17:16:45 +0000 2015,PLS RT!! Two-thirds of homeless people using urban shelters suffer from mental illness. http://t.co/eEcp0Yj6dl #BellLetsTalk @Healthy_Minds,30863895,426,482,1926,20330,2,1,pls rt twothirds of homeless people using urban shelters suffer from mental illness,pls twothirds homeless people using urban shelter suffer mental illness,71,10,2,0.5022998671118586,1,56.147877,-39.63024,
569,655688678304534528,Sun Oct 18 10:15:37 +0000 2015,Surviving a #suicide attempt: http://t.co/0OP2yTFByG,3346224328,189,169,698,3694,0,1,surviving a attempt,surviving attempt,17,2,0,0.3333333333333333,4,-9.949975,-4.753833,
17785,816506439673884676,Wed Jan 04 04:47:59 +0000 2017,"@cappysun Lol. True, true! I'll accept that! 👍✌️☺️",894149342,44,69,2228,5923,0,0,lol true true ill accept that,lol true true ill accept,24,5,2,0.8944233398203753,4,13.393925,-4.14054,
15804,814084046888136704,Wed Dec 28 12:22:16 +0000 2016,@madreeve @sicfallacy because my virginity is priceless.,490044008,1849,561,8229,86352,0,0,because my virginity is priceless,virginity priceless,19,2,0,0.3333333333333333,4,-9.949975,-4.753833,
11969,811780866666070017,Thu Dec 22 03:50:15 +0000 2016,RT @randyprine: Thank you for these words @canyonhaus https://t.co/J0vPQJuraL,18831261,884,2389,8466,57269,47,0,rt thank you for these words,thank word,10,2,0,0.8825852111293505,4,27.183048,-6.822241,
19290,812122599996067840,Fri Dec 23 02:28:11 +0000 2016,"William Stanton, M.D. https://t.co/o7EcltLbu6",1458225506,1197,701,1156,61856,0,0,william stanton md,william stanton,15,2,2,0.8461538461538192,4,-66.576195,-49.141567,
13227,811312809015443456,Tue Dec 20 20:50:21 +0000 2016,@MelissaFazli      Love that chin!!!!!!! https://t.co/cf8fqf4EMw,145626605,126,621,22,2111,0,0,love that chin,love chin,9,2,2,0.8461472977071617,2,48.87471,46.767303,
12245,818971483187908610,Wed Jan 11 00:03:12 +0000 2017,"@HuffingtonPost WELL!!THINK YOU R BECAUSE OF WHAT U SAID,DONE &amp; DIDN'T DO! A RACIST CAN BE NAMED MUD!! doesn't MATT… https://t.co/ONpm6HlcKh",145626605,126,621,22,2111,0,0,wellthink you r because of what u saiddone amp didnt do a racist can be named mud doesnt matt,wellthink saiddone amp didnt racist named mud doesnt matt,57,9,0,0.9121276736440405,6,74.36393,42.24773,
4124,555842773866512385,Thu Jan 15 21:43:39 +0000 2015,"Do you chuckle, unlike Knuckles? — only when the great emerald's power allows me to feel https://t.co/FAkKfJJGBq",2285922931,43,59,4301,12309,0,1,do you chuckle unlike knuckles only when the great emeralds power allows me to feel,chuckle unlike knuckle great emerald power allows feel,54,8,0,0.9010796847648765,4,-59.24381,-28.349909,
11958,811801577795321856,Thu Dec 22 05:12:33 +0000 2016,All I want for Christmas is a tweet from @angela_rye.  I agree with what she stands for and send her tweets of support.  C'mon Santa!,18831261,884,2389,8466,57269,0,0,all i want for christmas is a tweet from i agree with what she stands for and send her tweets of support cmon santa,want christmas tweet agree stand send tweet support cmon santa,62,10,0,0.7150225284469675,4,-14.288684,17.687954,
15942,813446909545222148,Mon Dec 26 18:10:31 +0000 2016,@NiniNell @loofranchot I SHOULD DYE MY HAIR!,490044008,1849,561,8229,86352,0,0,i should dye my hair,dye hair,8,2,0,0.8461538461538386,4,6.437103,-40.527504,
11508,808744459814977537,Tue Dec 13 18:44:39 +0000 2016,"@cameronhoodkin u need to remind the Greek prof about the policy then &amp; tell them that if they don't change it, you'll have to go over them",3249600438,235,185,24407,22302,0,0,u need to remind the greek prof about the policy then amp tell them that if they dont change it youll have to go over them,need remind greek prof policy amp tell dont change youll,56,10,2,0.9308254222091414,6,120.996796,34.980812,
7124,3590081246,Thu Aug 27 23:02:15 +0000 2009,A Complete Treatise On Headaches and Diseases of the Head. 1. the Nature and Treatment of Headaches. 2. the Natu.. http://bit.ly/2EbkP,60868031,1768,532,3,5720,0,1,a complete treatise on headaches and diseases of the head the nature and treatment of headaches the natu,complete treatise headache disease head nature treatment headache natu,70,9,1,0.5350628436754601,4,7.5651083,36.907284,
3023,659111686129881088,Tue Oct 27 20:57:26 +0000 2015,RT @Calum5SOS: I have stumbled into heaven. https://t.co/j6voDleIDR,3045320288,1505,2082,6920,13251,75498,1,rt i have stumbled into heaven,stumbled heaven,15,2,0,0.8461538461538152,4,-26.77076,2.7373903,
13189,811932608309424128,Thu Dec 22 13:53:13 +0000 2016,@Morning_Joe @JoeNBC  Joe! The Crusades!  That is where this is heading! That's clarity!   I call it the Huckabee(f… https://t.co/BdyHcfwVhQ,145626605,126,621,22,2111,0,0,joe the crusades that is where this is heading thats clarity i call it the huckabeef,joe crusade heading thats clarity call huckabeef,48,7,1,0.8825434507457903,4,34.885334,14.673623,
14791,819144018143477760,Wed Jan 11 11:28:47 +0000 2017,Rough sketchy sketchy. https://t.co/l1bxbyB9oP,490044008,1849,561,8229,86352,2,0,rough sketchy sketchy,rough sketchy sketchy,21,3,0,0.3333333333333333,4,-9.949975,-4.753833,
17622,818997614712455170,Wed Jan 11 01:47:02 +0000 2017,Look at what I found in the Corolla 😂😂 memories @MistahFAB ... damn near need part 2 in here just because https://t.co/YDtDy2fy7r,29053403,465,189,80,31009,1,0,look at what i found in the corolla memories damn near need part in here just because,look found corolla memory damn near need part,45,8,0,0.9121490141865828,7,-9.516883,-67.72572,
13232,811301436105654272,Tue Dec 20 20:05:10 +0000 2016,"@TrumpD2016 Another Billionaire Today????    Come ON!!!        You're going to help the middle class, unemployed?… https://t.co/hqIBA8Qggx",145626605,126,621,22,2111,0,0,another billionaire today come on youre going to help the middle class unemployed,another billionaire today come youre going help middle class unemployed,71,10,0,0.9313683794810668,8,32.26745,100.26978,
8212,655541576194633728,Sun Oct 18 00:31:05 +0000 2015,Chilling with the band @FreeToBeBand http://t.co/aiEcPxiAIz,468753088,434,459,17720,6529,0,1,chilling with the band,chilling band,13,2,1,0.8461511740315045,4,-10.789396,59.52874,
140,631533943439917056,Wed Aug 12 18:33:20 +0000 2015,"Feeling emotionally drained. Time for an easy, stress free evening. Crochet and the Penguins of Madagascar 🐧",1013187241,84,211,251,837,0,1,feeling emotionally drained time for an easy stress free evening crochet and the penguins of madagascar,feeling emotionally drained time easy stress free evening crochet penguin madagascar,84,11,2,0.5509210149713852,1,25.164368,-90.69024,
7581,705496443222695942,Thu Mar 03 20:53:54 +0000 2016,"RT @EmmyCic: ""A movie targeted to women like this is such pandering"" *ignores how the entire world designed for male media consumption*",14724376,350,207,8276,22207,127,1,rt a movie targeted to women like this is such pandering ignores how the entire world designed for male media consumption,movie targeted woman pandering ignores entire world designed male medium consumption,84,11,1,0.7267921148823794,4,35.965275,-80.68176,
5930,596786389137625089,Fri May 08 21:18:57 +0000 2015,Can you buy a lifetime supply of Mountain Dew like legit I am so addicted to it😘 @MountainDew,718984718,501,149,472,945,1,1,can you buy a lifetime supply of mountain dew like legit i am so addicted to it,buy lifetime supply mountain dew legit addicted,47,7,1,0.8832450249647646,4,105.570786,-7.1629705,
13535,817358378821251072,Fri Jan 06 13:13:17 +0000 2017,Hanged Man entered Nirvana just by being touched by Aleph.,762433972273950725,20,0,0,2143,0,0,hanged man entered nirvana just by being touched by aleph,hanged man entered nirvana touched aleph,40,6,2,0.8831485402060502,4,24.750164,-61.173668,
13870,819062580740235268,Wed Jan 11 06:05:11 +0000 2017,"RT @POTUS: Thank you for everything. My last ask is the same as my first. I'm asking you to believe—not in my ability to create change, but…",1497350173,640,445,24297,52892,820245,0,rt thank you for everything my last ask is the same as my first im asking you to believenot in my ability to create change but,thank everything last ask first asking believenot ability create change,71,10,2,0.6366571893898814,4,-52.40913,-87.84144,
12004,810981443870593024,Mon Dec 19 22:53:38 +0000 2016,"@IAMJHUD Your sweater looks nice, but that's probably just because you're wearing it.  Merry Christmas, Song Bird.",18831261,884,2389,8466,57269,0,0,your sweater looks nice but thats probably just because youre wearing it merry christmas song bird,sweater look nice thats probably youre wearing merry christmas song bird,72,11,0,0.9387711890704097,4,-47.418224,49.61974,
19392,811482416959332353,Wed Dec 21 08:04:19 +0000 2016,"Moovva is now following me on Twitter! Thank you Moovva! Say hello anytime, I am a real pe… https://t.co/9mdsjx4AMl https://t.co/q2h6fePqZ2",1458225506,1197,701,1156,61856,0,0,moovva is now following me on twitter thank you moovva say hello anytime i am a real pe,moovva following twitter thank moovva say hello anytime real,60,9,1,0.9465279877523497,5,-84.955795,-43.048428,
17297,816961674292973570,Thu Jan 05 10:56:56 +0000 2017,RT @MarVoreeShipper: WeArePAYTing ForYONG,763182466098233344,3088,299,7979,19472,15,0,rt wearepayting foryong,wearepayting foryong,20,2,2,0.9015772640846086,4,-77.85531,30.248611,
18024,812824332430938114,Sun Dec 25 00:56:37 +0000 2016,@MostRequestLive  #IDontWannaLiveForever by Zayn and Taylor,2780518314,11,13,573,1819,0,0,by zayn and taylor,zayn taylor,11,2,0,0.9011646889299696,4,3.0829668,46.57596,
14225,814744046656778241,Fri Dec 30 08:04:52 +0000 2016,You spelled my last name wrong https://t.co/mOZZP4Y3Ol,1497350173,640,445,24297,52892,0,0,you spelled my last name wrong,spelled last name wrong,23,4,1,0.8461538461538362,4,51.31074,-0.7433212,
15908,813614809249779712,Tue Dec 27 05:17:41 +0000 2016,"@meyrabyha @muhdraffiqq its like a phone. 

Force FX is the name of the brand. Luke's Lightsaber is the model.",490044008,1849,561,8229,86352,0,0,its like a phone force fx is the name of the brand lukes lightsaber is the model,phone force name brand luke lightsaber model,44,7,0,0.7479888374657432,4,93.72467,-82.49835,
14215,814912496859484160,Fri Dec 30 19:14:14 +0000 2016,@OKhan24 @KingJames wait if he's your dad that means he looks like you which means he is you. You are your own dad😱,1497350173,640,445,24297,52892,0,0,wait if hes your dad that means he looks like you which means he is you you are your own dad,wait he dad mean look mean dad,30,7,2,0.9075807856453995,4,25.379833,-39.253197,
3281,656207766114054144,Mon Oct 19 20:38:17 +0000 2015,RT @ShawnMendes: Spending the next couple of days making music. So excited,3045320288,1505,2082,6920,13251,12376,1,rt spending the next couple of days making music so excited,spending next couple day making music excited,45,7,2,0.631389645797877,4,-65.637886,5.917908,
13941,818270694656135169,Mon Jan 09 01:38:30 +0000 2017,@Daniel_Akhtar they just keep running away smh,1497350173,640,445,24297,52892,0,0,they just keep running away smh,keep running away smh,21,4,2,0.9012708922030299,4,1.159911,-36.932053,
4944,530001005912793089,Wed Nov 05 14:17:41 +0000 2014,@mcbusted Can we upgrade our tickets at a later date for the OMFG zone?! #FingersCrossed,803100541,465,2057,933,2503,0,1,can we upgrade our tickets at a later date for the omfg zone,upgrade ticket later date omfg zone,35,6,0,0.9015348424032407,4,-34.504536,-6.3476987,
19664,819449285783748608,Thu Jan 12 07:41:49 +0000 2017,Lady Luck brings added income today. Lady friend takes it away tonight.,1169875706,442,230,7,1063601,0,0,lady luck brings added income today lady friend takes it away tonight,lady luck brings added income today lady friend take away tonight,65,11,0,0.922018568005179,7,86.66472,7.8694153,
12050,809333291375542273,Thu Dec 15 09:44:28 +0000 2016,@realDonaldTrump Hey asshole!  You up yet?,18831261,884,2389,8466,57269,0,0,hey asshole you up yet,hey asshole yet,15,3,2,0.8461529166446887,4,30.653751,-0.5251464,
6494,421408738356916224,Thu Jan 09 22:30:47 +0000 2014,Several hours later the pain and swelling in my knee hasn't even subsided in the slightest... It hurts so bad!!,632291359,68,399,243,1480,0,1,several hours later the pain and swelling in my knee hasnt even subsided in the slightest it hurts so bad,several hour later pain swelling knee hasnt subsided slightest hurt bad,71,11,1,0.9210054203721956,4,45.999077,-80.62896,
2777,682047712255176704,Wed Dec 30 03:57:01 +0000 2015,"RT @RelatableQuote: ""so who you going to kiss for New Years?"" https://t.co/n8LRDgv9U7",74046089,141,223,3763,3532,8855,1,rt so who you going to kiss for new years,going kiss new year,19,4,2,0.9201123570931538,7,37.000984,-25.783459,
1733,593523784478429186,Wed Apr 29 21:14:32 +0000 2015,"Specific brain areas, mechanisms associated with depression, anxiety | Depression Treatments | http://t.co/EoOwgHwv4L",1616997456,476,1235,0,21533,0,1,specific brain areas mechanisms associated with depression anxiety depression treatments,specific brain area mechanism associated depression anxiety depression treatment,80,9,1,0.9198374322785442,3,76.89016,-7.00224,
4643,548619152978886657,Fri Dec 26 23:19:33 +0000 2014,@aartorias not having at least a bachelor's degree makes finding work really irritating,2285922931,43,59,4301,12309,0,1,not having at least a bachelors degree makes finding work really irritating,least bachelor degree make finding work irritating,50,7,0,0.883167199640269,4,21.550114,37.77983,
8133,298106808634052608,Sun Feb 03 16:32:56 +0000 2013,@c_capera your ermahgerd sooo pretty!! please stay strong and dont judge! &lt;3,1143982232,61,361,33,213,1,1,your ermahgerd sooo pretty please stay strong and dont judge lt,ermahgerd sooo pretty please stay strong dont judge,51,8,0,0.6850673093296317,4,-49.636604,0.5094625,
19386,811491759121371137,Wed Dec 21 08:41:26 +0000 2016,zurab Bukhrashvili is now following me on Twitter! Thank you zurab Bukhrashvili! Say hello… https://t.co/yEoxQYa3iw https://t.co/VwHHTOedT8,1458225506,1197,701,1156,61856,0,0,zurab bukhrashvili is now following me on twitter thank you zurab bukhrashvili say hello,zurab bukhrashvili following twitter thank zurab bukhrashvili say hello,71,9,1,0.9358965315046814,5,-81.75421,-39.290417,
2266,586729279339286528,Sat Apr 11 03:15:35 +0000 2015,Overcome Depression: 'Herbal products contain too many unlisted ingredients' - Sowetan | http://t.co/MCYD46RfS8,1616997456,476,1235,0,21533,0,1,overcome depression herbal products contain too many unlisted ingredients sowetan,overcome depression herbal product contain many unlisted ingredient sowetan,75,9,1,0.9010813585585626,3,51.537586,-25.953737,
9104,676969879875018752,Wed Dec 16 03:39:31 +0000 2015,Too tired to play video games. Is this a part of this quarter life crisis I keep hearing about?,20118423,288,988,280,6694,0,1,too tired to play video games is this a part of this quarter life crisis i keep hearing about,tired play video game part quarter life crisis keep hearing,59,10,1,0.9207002700030471,4,5.7108264,26.810701,
4273,552457335806132227,Tue Jan 06 13:31:07 +0000 2015,@solazz90 it's coming for me :c http://t.co/5ZGzzKP9TO,2285922931,43,59,4301,12309,0,1,its coming for me c,coming,6,1,2,0.8461370510663524,4,-34.58909,2.5037057,
17759,817626528414474240,Sat Jan 07 06:58:49 +0000 2017,@LindaCurley37 That's why we all in LA... even if you live close it'll take a while! 😂😉,894149342,44,69,2228,5923,0,0,thats why we all in la even if you live close itll take a while,thats live close itll take,26,5,0,0.9123674974788698,4,-39.56187,-39.1801,
